date,txCount,marketcap,price,exchangeVolume,generatedCoins,fees,activeAddresses,medianTxValue,medianFee,averageDifficulty,paymentCount,blockSize,blockCount
2017-08-14,35650,1351338440.45952,13.65,84319600,31364.21875,19.4933672334983,15194,14.4224655849,0.00042,83745301925395.9,23690,7829692,6026
2017-08-15,34366,1329874461.48868,13.65,85616704,31632.65625,18.6818670741275,14542,14.209852641506,0.00042,83797903039093.3,22752,7754550,6055
2017-08-16,33456,1294773953.5976,13.62,86270496,31147.96875,18.8127228731926,14276,13.82052285575,0.00042,83827299899531.5,22072,7641950,5969
2017-08-17,35875,1346619018.2893,13.62,86584896,31607.5,19.4894900830492,16092,14.4113138971668,0.00042,83122938600367.7,24547,7910678,6041
2017-08-18,35757,1315264539.72339,13.55,88294200,31635.78125,19.4246113289164,15330,14.0454510462,0.00042,84921553093332.7,24069,7859162,6056
2017-08-19,33276,1312213100.17664,13.47,88689504,31475.625,18.0659300976096,14471,13.9951563378427,0.00042,84987009591754,22165,7559828,6025
2017-08-20,32274,1295658539.87041,13.37,89769700,31877.5,17.0493195218709,13241,13.8006556729234,0.00042,86707805090646.9,20805,7489269,6105
2017-08-21,35019,1316063184.52335,13.35,89917104,30709.375,19.2765677309849,14861,14.0423792949178,0.00042,83200419071806.8,22888,7707079,5838
2017-08-22,33829,1381234661.46352,13.3,89949504,31994.375,18.3560756085846,13863,14.7099510756415,0.00042,81146246994672.6,22118,7712934,6111
2017-08-23,39405,1372165454.62786,13.29,90010557,31981.5625,22.5231146511566,15937,14.6772162837156,0.00042,87668351467843.9,26322,8382376,6142
2017-08-24,37868,1456885854.68956,13.26,90591104,31512.65625,20.8283354828211,15248,15.5189434931033,0.00042,89449572353251.2,25616,8120641,6028
2017-08-25,33846,1435772992.57461,13.25,93779000,32035.46875,18.1005962011203,14629,15.2355114950068,0.00042,94768364079033.6,22082,7706373,6140
2017-08-26,30405,1449974669.69784,13.25,94279200,31141.71875,16.5609338014772,13120,15.3907467822952,0.00042,96762582249591.1,19509,7199463,5995
2017-08-27,36481,1449483638.89139,13.22,94317504,31968.59375,28.7889537543293,16355,15.3915494196319,0.000441,97254511061897.5,23957,8153898,6108
2017-08-28,37330,1527058878.86574,13.19,94322304,31422.8125,20.0643221324234,15929,16.2339931107,0.00042,99015646373029.8,25015,8065389,6028
2017-08-29,37559,1500195534,13.15,95690304,31348.4375,20.4671699801808,16413,15.9494816770306,0.00042,97455254465972.5,25223,8081948,6021
2017-08-30,37159,1502113394.52107,13.05,95728896,31489.21875,19.5607539779374,16563,15.9884602999621,0.00042,95139788477450.3,25353,8043434,6029
2017-08-31,35588,1490803570.18803,12.98,96308800,31495.46875,19.3220619110839,15291,15.8204493381312,0.00042,95153756124790.7,23391,7910334,6042
2017-09-01,50233,1559516693.5278,12.93,97160200,33827.65625,27.7691920710738,20014,17.639228608,0.00042,105055476644369,36090,9873911,6464
2017-09-02,44689,2096852949.40837,12.92,97405600,31813.4375,22.9909618414393,19714,22.4118723244,0.00042,132287564543397,31619,8954313,6097
2017-09-03,37932,1920506494.8433,12.9,97721744,31275.9375,20.0675989787018,17981,20.3329808279952,0.00042,127551878473080,25551,8102911,6002
2017-09-04,40688,1764775475.15909,12.85,98290896,31557.5,22.4566547788378,18569,18.7865357073121,0.00042,126135586622102,28272,8457890,6058
2017-09-05,39503,1506901188.10253,12.78,99735815,31306.5625,21.4916341009785,18242,16.0048612857929,0.00042,125085833636078,27507,8267415,6010
2017-09-06,42888,1580641191.78707,12.77,100235000,32081.875,22.620088424056,20518,16.8134915917207,0.00042,125224584925375,30328,8759569,6144
2017-09-07,37275,1811372717.24312,12.74,101629380,31287.34375,20.615979607786,17473,19.1502124962101,0.00042,128725665438609,25914,7997785,5998
2017-09-08,37795,1702476965.05,12.63,102812000,31509.84375,20.7814389713231,17719,18.0390291758,0.00042,131665155284650,26467,8090563,6043
2017-09-09,39149,1443929921.35527,12.63,103018928,31053.28125,21.9570012706937,18529,15.3172835091411,0.00042,130232257835450,27803,8218095,5960
2017-09-10,38963,1415935345.959,12.63,103066000,31397.96875,22.1403448979646,17873,15.0072840484,0.00042,124956139749697,26991,8222510,6024
2017-09-11,37721,1299428358,12.6,103230000,31469.6875,21.1418118701095,17866,13.7639862388491,0.00042,123769104050447,26817,8050197,6055
2017-09-12,36647,1400638371.46953,12.59,103257000,31508.59375,25.8359730486491,16915,14.8020347263075,0.00042,125449290936096,25643,7946878,6055
2017-09-13,35444,1380029154.21687,12.57,103578969,31536.09375,25.7508244913065,16516,14.5726918058155,0.00042,124454275377504,24125,7776359,6046
2017-09-14,38863,1342005381.52793,12.52,104725000,31694.84375,24.3606306920395,17242,14.2562153625,0.00042,125320410079544,27400,8230536,6059
2017-09-15,45196,868398315.723633,12.51,105163400,30784.53125,27.0299531539402,19911,9.54335892511999,0.00042,118451917786359,33006,8913458,5906
2017-09-16,41382,978277488.40282,12.47,105296000,31687.8125,23.9487551973572,19138,10.41734072863,0.00042,114588226839163,30334,8529190,6083
2017-09-17,37306,948835404.966068,12.4,105612000,31243.75,23.2972838624567,16464,10.0345440498557,0.00042,112356188924399,26424,8163596,6008
2017-09-18,40104,957516352.837998,12.38,106000000,30959.21875,26.4875680382587,17516,10.14500275127,0.00042,111081838502485,28070,8590338,5955
2017-09-19,36182,1131474815.25,12.32,106269000,31410.3125,22.6985163280887,15972,11.9483935024924,0.00042,108454917492882,25613,7926199,6041
2017-09-20,34416,1094825563.70489,12.28,106525711,31159.375,20.9522648564021,15118,11.5568511120584,0.00042,105976599493148,24540,7623599,5974
2017-09-21,35807,1073722180.11321,12.24,106770000,31227.65625,20.9936448088066,15914,11.3534207644163,0.00042,101605442290009,25942,7789705,5975
2017-09-22,33300,967405788.781676,12.22,107429405,32685.78125,19.74573897987,14559,10.189650866991,0.00042,111332566075945,23737,7656180,6261
2017-09-23,31501,978294583.922715,12.2,109763000,31187.8125,18.0904704478417,14165,10.3222605436046,0.00042,112977823232744,22359,7269925,5976
2017-09-24,32748,1016727370.47318,12.12,110333470,31860.625,19.3603820127503,13851,10.6964082863025,0.00042,109882097631650,23000,7520261,6081
2017-09-25,33618,998024951.049724,12.04,110481000,31114.21875,21.5483804651866,14642,10.4934854830638,0.00042,110668469154236,22793,7768784,5979
2017-09-26,34374,1042596373.00534,12.03,110590535,31939.6875,23.2263881352555,14501,10.9767100721301,0.00042,112614565945881,23292,8049985,6119
2017-09-27,36158,1077632209.74229,12.02,110618000,31639.21875,21.4373039577175,15007,11.3274783870024,0.00042,118265274978934,24800,7989659,6075
2017-09-28,39376,1212292173.14847,12,110869000,31892.03125,33.485240619901,16694,12.73854859815,0.00042,121399979628293,26502,9894009,6104
2017-09-29,34462,1225639258.89377,11.97,110875000,31443.125,26.8392209787522,14430,12.8695800095449,0.00042,123215613407438,22869,8757388,6032
2017-09-30,35718,1201726223.04314,11.97,110957000,31503.90625,25.9994741960917,14773,12.591998164714,0.00042,122364789128453,23932,8626392,6054
2017-10-01,32175,1246878354.56358,11.95,111966937,31503.59375,20.3007044807082,13732,13.0640231509653,0.00042,124374400384325,21787,7627444,6018
2017-10-02,34293,1223865929.89871,11.94,112062954,31269.21875,21.2493441809934,14615,12.8303439015617,0.00042,123378010240800,23088,7768214,6015
2017-10-03,32944,1198247694.9581,11.92,112902000,31706.875,20.7798417749474,13872,12.5588096601581,0.00042,122142734655249,22108,7734236,6086
2017-10-04,32494,1190383558.93567,11.9,113477000,31365.3125,20.0083035709402,13388,12.4675685842228,0.00042,123023172942036,21743,7582596,6021
2017-10-05,34282,1151125134.26611,11.87,113889722,31240.78125,27.143493269675,13918,12.0372364073281,0.00042,122322967745662,22126,8549053,5996
2017-10-06,33930,1148605019.85413,11.86,113927000,31682.96875,21.1186985302336,14304,12.0157875733157,0.00042,121761538912031,22955,7752990,6053
2017-10-07,33514,1185337287.6873,11.83,113998000,31639.0625,20.0265850463629,14134,12.4054686822205,0.00042,120056865476658,22685,7628027,6050
2017-10-08,33457,1182687452.50165,11.7,114021000,31148.75,20.6576967078034,14162,12.3609362411145,0.00042,118583902457426,22439,7666682,5992
2017-10-09,34626,1166881107.86087,11.67,114944000,31598.90625,21.0801119687081,14554,12.210567912,0.00042,119276860927154,23524,7859948,6043
2017-10-10,35844,1106726012.90901,11.59,115387000,31635.15625,23.5043290076207,14627,11.5697273260367,0.00042,114379099794584,24085,8225979,6058
2017-10-11,44732,1113555773.31593,11.55,115827900,31492.5,37.4691895308878,14639,11.5715045952546,0.00056688,114755686880041,32921,10233565,6023
2017-10-12,44830,1109787202.57441,11.52,115908000,31545.625,38.0474656950031,16052,11.5478547786,0.000480395658929,115720718169079,32005,10138876,6059
2017-10-13,38102,1157585346.79803,11.51,116034521,31202.65625,26.0773687970822,15991,12.1048097996503,0.00042,113574804336606,25895,8260713,5973
2017-10-14,55032,1176587435.41599,11.49,116468770,31412.5,34.3828132412158,18757,12.2164798006637,0.000450949801008,111080011693524,42987,12207299,6000
2017-10-15,57751,1180991249.83431,11.44,116546000,31399.21875,35.9874098323097,14706,6.58985819492369,0.00059544,110375956764670,46056,13289402,6031
2017-10-16,38909,1153258733.41884,11.44,117958000,31325.9375,25.4621506854571,15619,12.0265434352549,0.00042,110572575658042,26883,8703679,6003
2017-10-17,40655,1148619636.82886,11.4,118057574,30739.6875,32.3487302975013,16171,11.99720753,0.00042,101300910467306,27335,9470994,5919
2017-10-18,36908,1151146260.41284,11.38,118589000,31072.65625,27.5606820624213,15018,12.0188031965273,0.00042,94930104896190.8,25050,8299903,5961
2017-10-19,37071,1113479820.19048,11.38,119261000,31694.84375,30.4668852331788,15204,11.6159933857745,0.00042,93789353388966.7,25013,8251588,6102
2017-10-20,36578,1098121766.78788,11.36,119300252,31368.59375,31.2526222964967,14540,11.4437675201631,0.00042,92462675720812.9,24078,8379690,6008
2017-10-21,37352,1083760267.07875,11.31,119565000,31497.1875,29.5424354169328,14548,11.286011325432,0.00042,92035025309721.8,24563,8289754,6023
2017-10-22,36387,1056867741.2373,11.3,120565684,31413.59375,26.5413827207625,14141,11.0015633006,0.00042,92764190160374.1,24097,8332226,6019
2017-10-23,38202,1046399890.75097,11.3,120634000,31594.21875,27.9892495844922,15305,10.9155652277924,0.00042,93470883349254.2,25601,8343081,6095
2017-10-24,38539,994485465.977358,11.29,121745000,31376.5625,27.9259068945111,14893,10.3659323451571,0.00042,92205581504661.4,25591,8565992,6027
2017-10-25,35080,1024303276.27658,11.25,121887313,31259.53125,23.0840397928824,13924,10.6642648584648,0.00042,91074667348805,23466,7905222,6000
2017-10-26,37049,1028482682.24571,11.23,122136000,31517.8125,25.432051895713,14616,10.6992541926,0.00042,92479584033062.8,24848,8388516,6039
2017-10-27,36579,1015743564.10587,11.21,122407000,31347.34375,23.098810884554,14536,10.5766475917087,0.00042,91376253245560.1,24906,8054293,6012
2017-10-28,34292,1007829570.5782,11.21,122772000,31141.09375,21.058568956692,13697,10.490061083584,0.00042,89670272320563.2,23078,7712277,5982
2017-10-29,35981,1026179854.25414,11.21,122844063,31419.84375,24.0956374660499,14268,10.7005055058625,0.00042,90957678263235.2,24196,8014817,6036
2017-10-30,37241,1051407094.76725,11.2,123170899,31600.625,29.336100923771,14615,10.9520046996632,0.00042,88743279907006.9,25142,8235599,6073
2017-10-31,38157,1054663573.94915,11.18,123219000,31103.28125,26.3239951012204,15072,10.9672795432,0.00042,90185699605272.6,25618,8492710,5983
2017-11-01,39580,1028953674.46394,11.18,123221000,31742.34375,28.4889991400421,16433,10.6762969007566,0.00042,89645601246676.9,26699,9058611,6104
2017-11-02,36559,996814317.712891,11.15,123343000,31024.84375,23.5915107511274,14601,10.372173149,0.00042,88039639609295.9,24414,8302883,5974
2017-11-03,38671,994563683.488152,11.13,123657000,32210.15625,25.0624712988743,15338,10.33879728778,0.00042,87170121166697,26359,8504127,6154
2017-11-04,40036,1226945416.2439,11.06,123715000,30994.0625,23.8742017597024,19244,12.700903225645,0.00042,93569450785089.6,28971,8377497,5961
2017-11-05,39155,1152627764.08157,11.06,124052759,32859.84375,24.4036541283758,15862,12.0050462335312,0.00042,99649387787576.2,26836,8534135,6295
2017-11-06,43044,1292921354.15213,11.05,124282000,31765,25.8047262910622,18571,13.4930563621018,0.00042,112215265733458,30685,8870810,6100
2017-11-07,37863,1375019270.57471,11.05,124556605,31012.65625,24.7034047352437,16309,14.2654827434,0.00042,111721536691823,26667,8206211,5966
2017-11-08,36596,1370480825.33452,11.01,125063000,31293.90625,22.571197992912,15444,14.2159195700942,0.00042,111183117172022,25712,8411544,6002
2017-11-09,34800,1360038020.31386,11.01,125338000,31290.625,21.0440879197845,15447,14.1370023901957,0.00042,105406704684865,24550,7778289,6014
2017-11-10,38140,1381270988.47808,10.98,125670000,32374.6875,23.3898739689814,16314,14.3613298838126,0.00042,110670756221835,27000,8337364,6213
2017-11-11,46565,1423376734.18641,10.96,126599000,33113.4375,28.3431833614971,21597,15.0130413927415,0.00042,129938624589540,33932,9426562,6348
2017-11-12,48545,1895558874.93544,10.94,126990517,30316.09375,29.0641855219659,22554,19.9932452552,0.00042,142771187562068,36332,9430851,5836
2017-11-13,41849,1491050587.78026,10.93,127610385,30864.21875,31.087344257466,18366,15.5162748351438,0.00042,118859242183200,30327,8604748,5948
2017-11-14,39018,1566602240.66256,10.92,127839000,31772.03125,25.1073204294065,17124,16.2752734839274,0.00042,123407540223402,27963,8575454,6096
2017-11-15,38100,1738821383.23419,10.87,128215641,31226.71875,23.7322825791639,17170,17.9723933702209,0.00042,121598301292886,27115,8330723,5994
2017-11-16,38789,1706499124.11137,10.87,128249000,31463.59375,24.0350330866477,17002,17.6636317263117,0.00042,119321213492009,27721,8389850,6018
2017-11-17,38148,1636205574.25754,10.87,128267000,31826.25,23.8493411037371,16539,16.9201479490799,0.00042,121433503090364,27250,8378574,6069
2017-11-18,38965,1679098596.41817,10.84,128824699,31459.6875,24.3512802483096,18258,17.3268816573933,0.00042,122732844284577,25913,8276329,6030
2017-11-19,37031,1730213062.65904,10.82,129201000,31682.03125,25.0224484372418,15895,17.8873647426,0.00042,119235147487948,26173,8154872,6064
2017-11-20,38984,1752074117.56933,10.82,129317000,31783.59375,33.5448886176562,17690,18.1260388624255,0.00042,126729789488534,28034,8429737,6058
2017-11-21,37015,1797071215.32584,10.8,129554000,31710.78125,24.6987507167008,15678,18.582111424,0.00042,122941420187125,26162,8165728,6036
2017-11-22,41388,1733396610.09783,10.74,129965929,31833.90625,28.9247427484499,17915,17.9036203951348,0.00042,120312761182196,29049,8711005,6064
2017-11-23,39748,1760637844.89523,10.62,130398000,31047.34375,31.7209704532589,17475,18.2070584505473,0.00042,118997139735257,27712,8465352,5953
2017-11-24,42593,1785055122.72821,10.61,130820000,31623.4375,29.7869620846831,18384,18.5136166094,0.00042,117411754999843,30109,8813168,6049
2017-11-25,45380,2085549744.75587,10.61,131086000,32033.28125,37.0557013725075,19578,21.5572984650728,0.00042,119448156603898,31674,10278435,6128
2017-11-26,42245,2125400073.15932,10.6,131722000,31866.09375,31.9223925757035,18329,21.9373255696996,0.00042,122582533231285,29283,9370279,6092
2017-11-27,48544,2168858062.98408,10.59,131854000,32150.9375,40.9663316825455,21597,22.4436093308,0.00042,126323094243697,33912,10648653,6154
2017-11-28,65917,2519966656.38787,10.58,132207000,33525.9375,54.8870951861282,29700,28.4664183273504,0.00042,155348627846147,47798,13694823,6387
2017-11-29,58631,3328725713.77695,10.49,132701649,30840.625,40.8847038854022,28005,34.6181798997361,0.00042,158139586841906,43541,11523414,5901
2017-11-30,48196,2547725334.43632,10.41,132819000,31545.78125,33.3129478576799,22129,26.28294854985,0.00042,149412644122673,34840,10143801,6040
2017-12-01,41745,2739087628.54167,10.4,133100000,32642.8125,29.2930608685007,19654,28.2187440015,0.00042,154184001482058,29779,9373488,6247
2017-12-02,47087,3056244510.3487,10.31,133332000,31677.1875,29.507575894139,21132,31.4743513602,0.00042,166153275633296,34499,9608484,6062
2017-12-03,43776,3016794323.978,10.28,133700000,31501.71875,27.1370137358647,19888,30.9998316330983,0.00042,159963843028809,31921,9228479,6058
2017-12-04,45821,2985334555.05921,10.27,134448462,31450.9375,29.4251370577,20888,30.7049521952,0.00042,161423980900255,33598,9472936,6052
2017-12-05,59401,2982301827.33794,10.24,135517000,31363.59375,36.5915497679249,21449,30.448213792,0.0004216,156253616366258,46881,12529650,6024
2017-12-06,49051,2992858737.82879,10.24,135752000,31207.03125,32.2585490566735,23173,30.9685085355,0.00042,153964641437301,36478,9503598,5999
2017-12-07,46765,2739321435.10067,10.21,135906000,31534.375,33.3653314564296,21971,28.2133527542183,0.00042,152774535115239,35399,9462128,6051
2017-12-08,52007,2641085304.06988,10.1,136682000,31447.8125,43.2434019540056,23675,27.1848429574604,0.00042,151761950892742,38149,10620582,6042
2017-12-09,45920,2924908611.59986,10.01,137104992,31652.34375,34.344132507648,20817,30.1860641712288,0.00042,155077250249365,34065,9272491,6062
2017-12-10,42455,2871231931.99623,10.01,137170000,31137.8125,29.9128870944504,18908,29.4719776939895,0.00042,152112806611272,30816,9297249,5991
2017-12-11,45837,2603233300.96093,9.97,137872770,29330.71875,31.3793015809305,23909,26.6379974216,0.0004216,153843869655953,35586,9234705,6012
2017-12-12,54586,2728405241.3341,9.92,138267542,23882.5,39.6363721947561,24229,28.0745606099787,0.000441,138842495342087,43951,11149656,5948
2017-12-13,51684,2979040784.90511,9.88,138597579,23597.5,38.35655316032,22989,30.6283201348936,0.000466570113051,125892257470712,40443,10624793,5878
2017-12-14,45543,2915962873.97121,9.82,139036000,24180.25,35.4285146614206,22728,30.1856574205934,0.00042,117742134241455,32540,9555453,6023
2017-12-15,51853,3150207462.4101,9.8,139534000,24161.75,40.1122840457603,20429,32.0990750348818,0.00060632,120914012668104,41023,11242622,6018
2017-12-16,53810,3152313045.32634,9.79,139591008,24516.25,43.7238841589522,28100,32.1711755560668,0.0006573,120978590960462,43316,10371780,6107
2017-12-17,44112,3423611973.73038,9.74,140058000,24357.25,30.2381492094754,21785,35.2253138699505,0.00042,123646038012926,33063,9269811,6065
2017-12-18,52566,3431491441.79315,9.72,140176992,24328,38.6739676702147,26609,35.6937118785,0.00042,126586912797406,40643,10379518,6061
2017-12-19,52016,3881675305.91756,9.67,141072000,24145,40.9028704882087,25301,39.9361285909125,0.00042008,126753004427517,38328,11870851,6013
2017-12-20,52029,3976982070.38275,9.64,141440992,24298.75,40.8853805151712,24242,41.0578800691434,0.00042,127770425101344,38117,12221464,6052
2017-12-21,54486,4322166966.52447,9.63,141589286,24064.25,40.9386850098427,25643,44.8715641173017,0.00042,124571192470813,41347,11616657,5994
2017-12-22,46685,4181064202.99031,9.63,142023000,24393.75,32.0391744208572,22744,43.7612838795636,0.00042,125163415418201,36626,9617607,6076
2017-12-23,51905,3110041784.33252,9.62,142040000,23951.25,43.5489683274323,28349,31.7596369904,0.00062506,123940951473808,40236,10249812,5968
2017-12-24,50578,3254661920.76023,9.62,142588000,24350.25,47.681604981163,28062,33.1360439229267,0.00072326,121176104990694,39757,10515237,6067
2017-12-25,43781,3049196782.83833,9.61,143016607,24164.75,38.9139367736268,20236,31.3092681792,0.00042,120173766427046,31933,10388478,6018
2017-12-26,44721,3202812259.08146,9.59,143324316,24191.75,43.551037942053,20970,33.0584744334,0.00042,116004466056332,34006,9830500,6026
2017-12-27,43386,3239460994.96266,9.59,143692000,24481.25,29.9836049295499,22653,33.5208421009282,0.00042,117137602883474,34888,9284071,6101
2017-12-28,39575,3174211079.27667,9.52,143710000,24081,29.2865724748463,20255,32.57932291968,0.00042,116712949501671,31083,9160049,5996
2017-12-29,48350,2927983212.14452,9.47,144260992,24502.5,37.8477242420531,23803,30.0492901644986,0.0004216,118712067806600,34967,11032883,6105
2017-12-30,44232,2966300449.45319,9.46,144351122,23729.5,33.9354444627173,20601,30.4505857695422,0.00042,117080347178181,32651,10032402,5913
2017-12-31,40115,2641299386.6,9.45,144663008,23769.5,29.5801700204853,19738,27.2073328408,0.00042,111866190965310,30490,8791155,5919
2018-01-01,41373,2771408736.04478,9.45,144931008,24441.75,30.8531771275882,20362,28.635776549752,0.00042,110844527998876,31898,9369709,6085
2018-01-02,62339,3405498756.41409,9.45,145599000,24447.25,49.3632123496749,24586,34.715129779,0.000462,112609022856094,49750,13778230,6088
2018-01-03,50478,3451440087.142,9.41,146017540,24284.25,39.7972280917937,25019,36.8869155834448,0.00042,115193888715320,40214,10751116,6050
2018-01-04,49718,3405279383.93722,9.41,146132326,24064.25,43.4289656564245,25866,37.6776990618,0.00042,112787034026297,41281,10672782,5992
2018-01-05,74991,3577351889.80249,9.4,146147008,24096.5,59.3247328543171,33075,38.5377173553913,0.000441,112708089093042,60526,15149637,6001
2018-01-06,65760,3592562295.43024,9.33,146348077,23878.25,55.9161341874058,28266,36.7556279097,0.000433388088441,109173179507206,52268,14078118,5946
2018-01-07,59868,3804052819.33709,9.28,146455000,24300,53.7019267153836,29460,42.5078574542,0.00042,108449996099661,46686,12668939,6053
2018-01-08,62393,4069512380.55104,9.28,146543008,24213.5,54.6264706077071,27403,42.3178009198167,0.00042,107447244890285,49273,13340127,6031
2018-01-09,63156,3375097825.04671,9.27,146996000,23959.25,63.2351206615363,25364,34.7853540568958,0.00046896,105970161568873,48945,14680368,5968
2018-01-10,67803,3776051570.7889,9.25,147212000,23774.75,55.6970960979894,27705,38.5110130931718,0.000546,102196410380117,55131,14498994,5923
2018-01-11,53664,3656338881.61177,9.18,147459008,24063,47.1266884869287,23449,37.3080878708166,0.00042,101879883695579,42129,12005347,5994
2018-01-12,59759,3275707121.09176,9.14,147752000,23996.25,48.0969228977098,21075,33.109687594128,0.00060632,100182741282639,49082,13775728,5977
2018-01-13,48251,3585666592.90446,9.14,147855008,24182.5,38.9289569844225,23201,37.1997249786,0.00042,97595030873450.1,39928,10986544,6024
2018-01-14,56007,4251049396.49953,9.14,148059008,24238.25,53.4736559223837,26994,44.5966169460946,0.00042,100002755978855,41272,12489910,6038
2018-01-15,50897,4231066420.44642,9.12,148242000,24076,46.0042058382984,22970,43.172951866,0.00042,103476163781383,38357,11884956,5997
2018-01-16,45595,4014986570.4097,9.09,148728000,23988,35.6301452407359,22520,41.5063285577,0.00042,105340797961864,35415,9997224,5977
2018-01-17,43424,2815456685.18201,9.08,148970000,24074,33.2363365769763,20880,28.9026562249557,0.00042,106680076564976,32548,9364132,5999
2018-01-18,46171,2900751614.01789,9.07,149058000,24040.75,35.6834192913229,21345,29.4949988236,0.00042,106375143438441,35486,10143632,5990
2018-01-19,52069,2980627343.06877,9.06,149120803,24160.75,39.334064667222,21384,30.1080437540421,0.000462,109466165048665,41931,11657702,6020
2018-01-20,49582,3185332604.82948,9.03,149205559,23539.5,37.9588099673987,20779,32.1385024305,0.000426661181751,104884719652983,40188,11432318,5867
2018-01-21,38667,3524013403.62071,9.02,149319008,24118,28.0503658789911,20038,35.6767604466,0.00042,105362322303022,30350,8886019,6007
2018-01-22,52135,3038467446.27273,9,149567008,24096.5,37.4238359714013,21362,30.6665754767307,0.00042,106087474824066,41984,11673645,6002
2018-01-23,48601,2908228089.13641,9,149643000,23881.25,34.5813223877226,20749,29.4068090448,0.00042,106972024456006,39160,10740772,5949
2018-01-24,42529,2829203085.59797,8.74,149757000,24223.75,31.0357124604885,19954,28.7350957249677,0.00042,104302861972713,32756,9136897,6037
2018-01-25,48567,2971048963.00719,8.73,150740000,23989,40.836906185423,19821,29.99315040515,0.00042,103526246545619,37633,11512728,5980
2018-01-26,46094,2892306870.60417,8.72,150956992,23840.25,33.5485186749256,19255,29.1993075684598,0.00042,108298238190842,36427,10417056,5939
2018-01-27,39209,2860043065.50153,8.65,151481276,24470,35.2241039669626,17767,28.9148513009074,0.00042,108277022808859,28445,9945045,6098
2018-01-28,40981,2945975159.55805,8.6,151584656,23852.5,32.9823464016039,19717,29.8538042465616,0.00042,110379875859817,31337,9295145,5945
2018-01-29,45123,3304284755.5771,8.58,151988992,24146.25,28.0190306713374,19440,33.3445638404191,0.00042,109267395548056,36013,9537270,6018
2018-01-30,44892,3161714804.25028,8.58,152596000,24024.75,29.690969013801,17929,31.8647781914455,0.00042,110479356130483,36083,9787893,5988
2018-01-31,47075,2707907694.68011,8.56,152610338,23618.25,34.702135983991,18475,27.2485135782,0.0004216,109337040352585,38581,10233809,5887
2018-02-01,48897,2864111126.4137,8.52,152797683,23683.25,28.0574280137055,23693,28.8978619356,0.00042,112322132483907,41844,10244032,5900
2018-02-02,50904,2484727824.36064,8.52,152882000,23722.5,33.4239395769341,21102,25.0140385999978,0.000447987875265,108853737069851,41088,10708091,5911
2018-02-03,36234,2305410651.07231,8.5,153459008,23340.5,21.6901335966485,17535,23.3035038336378,0.00042,110011234463743,28364,7791225,5818
2018-02-04,34721,2409577129.26473,8.46,153472000,23269.75,25.661211314732,16454,24.3517468805878,0.00042,106103645137772,26444,7488623,5800
2018-02-05,36676,2068264422.11252,8.43,153507000,23976.75,22.3489725558305,17085,20.925373122,0.00042,105364381192471,28272,7840085,5971
2018-02-06,36130,1669348759.9149,8.28,153581340,23697.75,21.6301798618019,16986,16.8733069572475,0.00042,106114940172941,27838,7776204,5899
2018-02-07,34539,1911869968.49559,8.27,153774000,23827.75,20.3877790189689,17214,19.303936170043,0.00042,105739295957244,27642,7693094,5939
2018-02-08,36328,1810163079.97476,8.26,154050000,23407,23.2370874484975,17038,18.2522058625678,0.00042,107451676900941,26857,7674384,5834
2018-02-09,51566,2183180993.08692,8.24,154180000,24394.25,30.7902412540106,30770,21.9668948371876,0.00042,111710924841138,42797,9490412,6079
2018-02-10,40699,2588440921.60277,8.22,154703008,23723.25,24.1406138240729,20318,26.220498648,0.00042,117206213376272,32470,8198615,5913
2018-02-11,40498,2447729178.00705,8.22,155294000,23923.75,25.1587662739213,18956,24.6680925192003,0.00042,118540898600461,32384,8211245,5963
2018-02-12,42356,2426598911.25402,8.17,156127000,24518.75,25.6286865060509,20543,24.5071253732201,0.00042,126410303915166,33606,8528745,6111
2018-02-13,60919,2983289353.77032,8.17,156238000,24628.5,35.6371025966849,35197,29.9515571235407,0.0004216,146855157495647,51291,10927073,6138
2018-02-14,56123,3427447243.37671,8.16,156280488,23731.75,32.0098314666094,28900,34.5258801888,0.00042,163148915989855,47090,10644613,5913
2018-02-15,48689,3479197988.26759,8.14,156358000,23500.25,132.732835648468,24842,34.956352791,0.00042,151509253568680,39335,9753992,5854
2018-02-16,46996,3440279150.32972,8.14,157018000,23950,26.6157412397768,25609,34.5379041771177,0.00042,152961220053448,38327,9558024,5970
2018-02-17,55395,3494290975.3421,8.03,157042000,22984,32.781600462969,34062,34.9339882437,0.000427562215647,152772634440051,46950,10283951,5729
2018-02-18,49839,3499464321.68119,8.02,157135008,23643.5,29.5213989622024,27906,35.1150745319921,0.00042,149647281080682,41162,9852005,5892
2018-02-19,49752,3468659020.87401,7.99,157423403,23883.25,27.94187126334,25974,34.8673182720411,0.00042,160042169452575,40711,9603995,5951
2018-02-20,57597,3941118864.12503,7.97,157706000,23593.5,33.902377295096,31272,39.5671630786089,0.00042,174617647774786,48533,10197942,5875
2018-02-21,50623,3808346165.80098,7.97,157811000,23420.5,30.0145981703245,26098,38.179037717462,0.00042,172444325402506,42214,9347144,5837
2018-02-22,45627,3647453810.55166,7.93,158124456,23645.75,23.2429918898088,24492,36.5221501314347,0.00042,173688338769649,40140,8870884,5895
2018-02-23,49971,3252389947.81809,7.9,158264000,23561,25.3039675391417,29237,32.5343429594674,0.00042,173944639104071,44497,9267581,5874
2018-02-24,47837,3786954800.21138,7.86,159008992,23572.5,24.7141200223071,26256,37.9271627088292,0.00042,177424848906644,42288,9052551,5875
